wav,flux
3314.0,12.027711112514625
3315.0,11.775927540396951
3316.0,11.788059975231604
3317.0,12.138808738413939
3318.0,12.250757887026836
3319.0,12.37017261229306
3320.0,12.472064309250543
3321.0,12.49214294247374
3322.0,12.495395004792208
3323.0,12.096020070632848
3324.0,11.873363254602909
3325.0,12.261223133591308
3326.0,12.816658437900063
3327.0,12.817587577576669
3328.0,12.363096117898941
3329.0,12.324857274313077
3330.0,11.94967040425855
3331.0,12.089831564265097
3332.0,12.50673876684642
3333.0,12.34987574223066
3334.0,12.421568597027743
3335.0,11.886331001157808
3336.0,11.203858757374952
3337.0,10.692001733159815
3338.0,10.939546457090303
3339.0,11.58014738948501
3340.0,11.904384191867392
3341.0,11.996799255387955
3342.0,12.277675012070707
3343.0,12.179178990868
3344.0,12.745268081937253
3345.0,13.117081674540037
3346.0,13.23732647772288
3347.0,13.196709968282867
3348.0,12.94961864211829
3349.0,12.632063924776181
3350.0,11.77867609938537
3351.0,12.131866424586653
3352.0,13.028493362793913
3353.0,13.432285276901949
3354.0,13.612211953611926
3355.0,13.474597025055903
3356.0,13.61206726648289
3357.0,13.366794004920946
3358.0,12.791914280599325
3359.0,11.431667132539111
3360.0,9.929326215817499
3361.0,9.128753620775104
3362.0,8.958321641505313
3363.0,9.821219075633056
3364.0,10.918632167466455
3365.0,11.58944436473937
3366.0,11.968027736656282
3367.0,11.473053309795553
3368.0,10.626474657745632
3369.0,10.098457174281021
3370.0,9.744558238746858
3371.0,9.8269488128899
3372.0,10.017443569205506
3373.0,9.988172638826375
3374.0,10.538479555309065
3375.0,11.277230895955157
3376.0,12.246564530876908
3377.0,13.064901469180526
3378.0,13.346405792955544
3379.0,12.950221039364546
3380.0,12.226269597756959
3381.0,11.416202650565383
3382.0,11.679099218547874
3383.0,12.440929191049625
3384.0,12.244489336235196
3385.0,12.379641487080539
3386.0,13.017075026204957
3387.0,13.457950223874384
3388.0,13.286462849888995
3389.0,12.863010450585262
3390.0,13.395691486402484
3391.0,13.478409663753299
3392.0,12.71678226648306
3393.0,12.151504002701977
3394.0,11.79776038982946
3395.0,12.314807178954789
3396.0,13.004776615291169
3397.0,13.550627368257246
3398.0,14.18091902766209
3399.0,14.688659431951827
3400.0,14.900982717645403
3401.0,15.48120616869004
3402.0,15.294264721030935
3403.0,14.681925159222887
3404.0,14.407781957541067
3405.0,13.95036101029988
3406.0,13.563201851894666
3407.0,13.51136065456664
3408.0,12.834238006706691
3409.0,12.81997156651451
3410.0,12.63816974508976
3411.0,12.608049382529066
3412.0,12.91266671587866
3413.0,12.682094845536993
3414.0,11.91705315176143
3415.0,11.450401388420802
3416.0,11.59115417897986
3417.0,12.468624582483686
3418.0,12.89526281563893
3419.0,13.301871280988133
3420.0,14.11004489078207
3421.0,14.592472264832466
3422.0,14.405995111191837
3423.0,14.00569970911087
3424.0,13.454727899090438
3425.0,13.327772794233224
3426.0,13.76599286015181
3427.0,13.738110222692582
3428.0,13.60479092209636
3429.0,14.162490595698754
3430.0,14.893363221280653
3431.0,15.387548901334466
3432.0,15.015241120799898
3433.0,14.37600792134078
3434.0,13.699134731373023
3435.0,13.809988575277401
3436.0,14.505464572017452
3437.0,13.942711119036156
3438.0,12.975284177116777
3439.0,12.279053849680006
3440.0,11.404699715379417
3441.0,9.868733422493015
3442.0,8.72888322405926
3443.0,8.649198351127366
3444.0,8.709258121030818
3445.0,9.114950754028884
3446.0,10.186946951005185
3447.0,10.60101785313018
3448.0,11.284175704179953
3449.0,12.252726730433247
3450.0,12.672105609310156
3451.0,13.373837751883968
3452.0,13.76738778052927
3453.0,13.148693981232402
3454.0,12.812968042567507
3455.0,13.613472987495083
3456.0,13.909709076019821
3457.0,13.381796832556725
3458.0,12.935972296364424
3459.0,12.310359698030831
3460.0,11.937184012640937
3461.0,11.734852887812096
3462.0,11.606370040248919
3463.0,11.917570454688518
3464.0,12.88304810210327
3465.0,13.44560528423535
3466.0,13.134240129601148
3467.0,12.462164627360739
3468.0,13.076327045578584
3469.0,13.880238121251327
3470.0,14.042718734525776
3471.0,14.466148149331051
3472.0,14.139434680628378
3473.0,13.180715423634553
3474.0,12.597634291322201
3475.0,11.664006048499552
3476.0,10.962411984327119
3477.0,10.737746625443512
3478.0,11.150874691476751
