wav,flux
3087.0,88.95134035459701
3088.0,83.34772008392939
3089.0,80.3341239100098
3090.0,79.93378397505565
3091.0,76.32405802493433
3092.0,71.85168511302616
3093.0,69.18481281208773
3094.0,67.68417915070306
3095.0,74.98093203153394
3096.0,81.87038683560478
3097.0,78.77054591779061
3098.0,74.31928870424808
3099.0,78.0207624488758
3100.0,75.16788877650154
3101.0,70.15936032103419
3102.0,73.09398465377787
3103.0,82.52088778404502
3104.0,97.56976581405772
3105.0,110.53158880863245
3106.0,117.64228165982306
3107.0,124.68476175069875
3108.0,132.61422467152045
3109.0,140.80385526339722
3110.0,143.99395216804436
3111.0,141.562600410441
3112.0,143.17181125523564
3113.0,144.6552392313166
3114.0,142.7870165435066
3115.0,136.03650340598358
3116.0,138.19246136809548
3117.0,134.09899040969802
3118.0,127.30958705780954
3119.0,125.91552019924252
3120.0,123.73325907064124
3121.0,123.00375483142466
3122.0,124.3331529433253
3123.0,126.52884495032333
3124.0,135.06324024756205
3125.0,141.20255031634392
3126.0,136.39332084533848
3127.0,136.80400454081826
3128.0,141.9899144510657
3129.0,144.08340553396988
3130.0,145.7430136407991
3131.0,147.4688801041665
3132.0,146.65396365924823
3133.0,146.36069230044401
3134.0,144.25524601572224
3135.0,141.4299170393918
3136.0,147.14821743941195
3137.0,151.28488886353344
3138.0,158.29886048524813
3139.0,166.745372063561
3140.0,169.2024699854414
3141.0,166.4349476966339
3142.0,166.51357022719733
3143.0,159.73919235550852
3144.0,142.3851239746279
3145.0,131.40192492163925
3146.0,139.7398656489217
3147.0,152.22944103121145
3148.0,156.51211674868608
3149.0,165.5746280323199
3150.0,176.10261790831635
3151.0,176.0128764391751
3152.0,178.22333385797032
3153.0,176.58691443379212
3154.0,172.88170184043753
3155.0,160.9294451303269
3156.0,153.36943343504777
3157.0,142.9625774021252
3158.0,129.95621675958674
3159.0,123.24391013580528
3160.0,121.43447939901534
3161.0,124.34300287239843
3162.0,127.91471141268936
3163.0,137.73311006143223
3164.0,153.2237797785541
3165.0,160.31577304557138
3166.0,166.48316764446565
3167.0,174.93217012712182
3168.0,188.36074640602783
3169.0,192.3142161803563
3170.0,197.81597747990514
3171.0,212.34001824232126
3172.0,225.02701715890365
3173.0,231.87759146087978
3174.0,232.4531679027014
3175.0,224.06151693398138
3176.0,211.12487486485963
3177.0,208.60066617207167
3178.0,203.55659934228083
3179.0,185.36078131489225
3180.0,169.09396411357054
3181.0,161.2050234320156
3182.0,158.97564028522504
3183.0,161.04309178622736
3184.0,169.28930434512336
3185.0,178.06894612652087
3186.0,187.67725372277937
3187.0,196.41103385894743
3188.0,202.1748770579911
3189.0,210.5729196233755
3190.0,224.20890343995845
3191.0,220.43373649108585
3192.0,201.62835432804042
3193.0,183.7891297725425
3194.0,177.10717586732736
3195.0,182.3283601045176
3196.0,187.68115069940578
3197.0,194.992999443164
3198.0,204.3403602733441
3199.0,222.6451025428643
3200.0,226.40946848385062
3201.0,219.03139712333297
3202.0,231.83195040074358
3203.0,243.69692434814056
3204.0,251.7110903400902
3205.0,264.4817681673552
3206.0,262.0215884450355
3207.0,262.2995438328877
3208.0,261.90502023634156
3209.0,247.84638901622213
3210.0,229.95581214452505
3211.0,216.99426173929763
3212.0,204.19304445949228
3213.0,198.06874194625482
3214.0,196.06688281775072
3215.0,195.84283313738524
3216.0,209.37236147255263
3217.0,217.90796653878917
3218.0,221.86373847962696
3219.0,236.54675836252656
3220.0,232.5784480193046
3221.0,229.65979317681874
3222.0,227.3582681080116
3223.0,215.05305732417165
3224.0,217.1542577085356
3225.0,221.1480435421846
3226.0,201.65712158517488
3227.0,187.49346176009232
3228.0,182.69798748544426
3229.0,177.74644330132875
3230.0,179.21978224483195
3231.0,187.14627932530732
3232.0,202.56369946216154
3233.0,211.0062524305031
3234.0,207.7193008572609
3235.0,202.30919071693498
3236.0,209.494417882507
3237.0,215.60422356758386
3238.0,226.39549886480424
3239.0,241.4122307713068
3240.0,239.30684827773166
3241.0,253.29018149782962
3242.0,256.6340768138503
3243.0,253.38332065408366
3244.0,254.47427217586028
3245.0,254.35027806168557
3246.0,258.4382376652554
3247.0,254.388387409771
3248.0,236.2779829472254
3249.0,228.0155534805546
3250.0,233.05857400845147
3251.0,238.64437028280778
3252.0,245.2607303459859
3253.0,255.5905462796369
3254.0,262.4498441825777
3255.0,268.1839207528777
3256.0,292.6514311728521
3257.0,304.13426850972905
3258.0,308.9814595298831
3259.0,319.0514965580911
3260.0,330.2547212931948
3261.0,330.9689475486373
3262.0,328.20047928368757
3263.0,330.18504684747796
3264.0,329.31551695813994
3265.0,316.47442941952676
3266.0,312.8353828853833
3267.0,326.3099501172145
3268.0,329.7410530548321
3269.0,330.4096809832921
3270.0,326.2557124949573
3271.0,316.11234338148455
3272.0,302.28032634213463
3273.0,304.34580675821354
3274.0,312.03630445638703
3275.0,311.46061191356756
3276.0,316.6753329554899
3277.0,306.2505882897735
3278.0,295.63371135155205
3279.0,286.5410289639457
3280.0,275.5702639030261
3281.0,278.6061598723786
3282.0,283.99083329066235
3283.0,281.4143457735825
3284.0,285.68010148364147
3285.0,289.4875026384311
3286.0,283.4239631210862
3287.0,274.62486242958823
3288.0,274.343582967391
3289.0,291.7117995156894
3290.0,317.1218302354924
3291.0,341.99009033387705
3292.0,345.73130366139964
3293.0,349.5441038322817
3294.0,360.01642748351895
3295.0,365.704547619828
3296.0,361.80683523650936
3297.0,365.64738339736124
3298.0,366.2815280681239
3299.0,356.57780711642
3300.0,356.17878967241404
3301.0,361.2470502947713
3302.0,349.9357165266941
3303.0,324.9001228507221
3304.0,315.2915667577143
3305.0,309.47470496662964
3306.0,292.77817817360375
3307.0,276.884092939189
3308.0,283.22864799930295
3309.0,294.8031134297604
3310.0,297.76132383700707
3311.0,298.2861771079453
3312.0,303.14389883537046
3313.0,299.43451242370236
3314.0,297.93273539700954
3315.0,291.7058838317996
3316.0,291.97201639249863
3317.0,300.5879492080615
3318.0,303.26627583897334
3319.0,306.0801437975216
3320.0,308.4511552979302
3321.0,308.76032326794416
3322.0,308.6422256117746
3323.0,298.55825893948605
3324.0,292.84460558434193
3325.0,302.15777809847003
3326.0,315.547147328151
3327.0,315.2508401064558
3328.0,303.7308337233692
3329.0,302.4007581505987
3330.0,292.8158996318406
3331.0,295.91112003405766
3332.0,305.7924956322711
3333.0,301.64914639439826
3334.0,303.0443181684223
3335.0,289.488208829675
3336.0,272.2011343187079
3337.0,259.166214999691
3338.0,264.79395928272055
3339.0,280.11051046270927
3340.0,287.83829989962146
3341.0,289.97221381240536
3342.0,296.66844914835474
3343.0,294.16295844422183
3344.0,307.66899739336526
3345.0,316.43452191249645
3346.0,319.08578766981555
3347.0,317.8480254019598
3348.0,311.6562546976052
3349.0,303.78553640675665
3350.0,283.04500584886785
3351.0,291.3079685804226
3352.0,312.57382453272356
3353.0,321.97271556706954
3354.0,325.9767510386981
3355.0,322.36732350602455
3356.0,325.3241778289494
3357.0,319.132138924669
3358.0,305.1045328036255
3359.0,272.3943932968293
3360.0,236.3498004096189
3361.0,217.05522720289875
3362.0,212.73931312685102
3363.0,232.915061797502
3364.0,258.54946240871914
3365.0,274.05610465400343
3366.0,282.6924695593243
3367.0,270.74269239019765
3368.0,250.53269499408182
3369.0,237.8464109246214
3370.0,229.21475185978753
3371.0,230.7665100545556
3372.0,234.76003926929252
3373.0,233.71190723704802
3374.0,246.35336436674461
3375.0,263.4514571029156
3376.0,285.92435602522846
3377.0,304.8468773009619
3378.0,311.2237173011619
3379.0,301.7685051943294
3380.0,284.68816459232863
3381.0,265.6162890281889
3382.0,271.5199385475536
3383.0,288.9868089251541
3384.0,284.1718558509288
3385.0,287.04812891956925
3386.0,301.53234206460064
3387.0,311.4259095485513
3388.0,307.15895739166314
3389.0,297.06981774983865
3390.0,309.0453375862526
3391.0,310.62176222222763
3392.0,292.756289507344
3393.0,279.43505210827465
3394.0,270.9914468987332
3395.0,282.55164997961424
3396.0,298.06247786181035
3397.0,310.23985793896037
3398.0,324.3055902917903
3399.0,335.5043326839841
3400.0,339.8461690685843
3401.0,352.54761025113623
3402.0,347.8342107020506
3403.0,333.590188235608
3404.0,327.0946459054615
3405.0,316.4731811764992
3406.0,307.4538314757146
3407.0,306.0432939631085
3408.0,290.47826280274404
3409.0,289.92019346217467
3410.0,285.570142072337
3411.0,284.64696999742586
3412.0,291.27088770123953
3413.0,285.81656646490615
3414.0,268.3320225922396
3415.0,257.58706221643
3416.0,260.51235181824904
3417.0,279.9651966358726
3418.0,289.2630825898907
3419.0,298.09483708009964
3420.0,315.89629845599273
3421.0,326.38165035815507
3422.0,321.89965206558054
3423.0,312.6526481631271
3424.0,300.06265415453856
3425.0,296.94029961104746
3426.0,306.3983717063409
3427.0,305.4682812046207
3428.0,302.192838544532
3429.0,314.252277321063
3430.0,330.13030998754965
3431.0,340.7229909026302
3432.0,332.12956955414865
3433.0,317.6676296557891
3434.0,302.4126415679465
3435.0,304.5587217756362
3436.0,319.56917378598155
3437.0,306.84198809780133
3438.0,285.2145295296166
3439.0,269.53947557557194
3440.0,250.0298151093441
3441.0,216.1230334759808
3442.0,190.98403333601803
3443.0,189.07997674218467
3444.0,190.23363904301164
3445.0,198.92829114511744
3446.0,222.1378519417622
3447.0,230.96588392260173
3448.0,245.62803626107822
3449.0,266.4671752977137
3450.0,275.3314254933278
3451.0,290.3015768455706
3452.0,298.55889383535765
3453.0,284.8648241654842
3454.0,277.32137091472305
3455.0,294.36052364556645
3456.0,300.46930234696003
3457.0,288.778527909991
3458.0,278.8801673929752
3459.0,265.1308047889983
3460.0,256.84699860472097
3461.0,252.25098051750751
3462.0,249.24533306453642
3463.0,255.67752732655694
3464.0,276.1166623126041
3465.0,287.8833333750894
3466.0,280.9316516733499
3467.0,266.288918858148
3468.0,279.1271221635916
3469.0,295.9848464106921
3470.0,299.139224594314
3471.0,307.8347653527374
3472.0,300.55543391850995
3473.0,279.8675765886396
3474.0,267.19999229040565
3475.0,247.1392072274076
3476.0,232.03516584416468
3477.0,227.05685679976847
3478.0,235.5629513055706
3479.0,254.96196725185496
3480.0,273.0534049673126
3481.0,282.9856718912683
3482.0,283.2610194512763
3483.0,280.6002232779594
3484.0,269.28897893838126
3485.0,267.8771368851135
3486.0,269.12710626048977
3487.0,278.1093245265978
3488.0,291.1667642325578
3489.0,283.51825314433256
3490.0,264.0382755203028
3491.0,249.48974824092335
3492.0,249.17864213678928
3493.0,249.83051654809702
3494.0,244.44053512156998
3495.0,264.2925906508831
3496.0,271.09532882778626
3497.0,262.3394973995725
3498.0,264.49626277223433
3499.0,281.94560576431365
3500.0,315.3872232963593
3501.0,326.4905049122805
3502.0,329.37519597313724
3503.0,334.0956233181161
3504.0,341.3589373439542
3505.0,346.0012250523372
3506.0,318.25339245239246
3507.0,300.119986401879
3508.0,295.14128860955253
3509.0,300.58825328022465
3510.0,295.8206809932267
3511.0,275.2922053065607
3512.0,271.5380163034245
3513.0,264.91252538368553
3514.0,250.12122640605784
3515.0,242.6010437324661
3516.0,251.03659284599317
3517.0,278.0245774334601
3518.0,298.6575988078502
3519.0,309.50637127348256
3520.0,300.84832553469977
3521.0,280.272155730927
3522.0,258.4072439640655
3523.0,251.20286171705908
3524.0,240.3054884812899
3525.0,219.49688117295736
3526.0,218.01540266114048
3527.0,218.24623341937541
3528.0,239.3335073770985
3529.0,270.69728074209024
3530.0,292.3290015101107
3531.0,298.9784704142521
3532.0,305.01957791494556
3533.0,296.3434012387738
3534.0,295.95522090864097
3535.0,317.34816748869963
3536.0,318.77078843583865
3537.0,313.45459988307454
3538.0,314.05289616640897
3539.0,319.31333016561734
3540.0,337.060156504191
3541.0,335.1079525531851
3542.0,318.4554781316337
3543.0,316.8221549752131
3544.0,323.3388538308815
3545.0,326.9646406918628
3546.0,321.2494842768404
3547.0,314.80392095792246
3548.0,312.58641523126005
3549.0,303.6163106608275
3550.0,320.62133629096354
3551.0,325.8368851199013
3552.0,315.73083277118735
3553.0,300.5280678464738
3554.0,283.70802828309223
3555.0,276.16580540891545
3556.0,288.1826625570592
3557.0,308.06104396398763
3558.0,304.44895722497563
3559.0,299.974160074889
3560.0,292.97098041149303
3561.0,299.38402211856203
3562.0,296.3442445770383
3563.0,299.9574693824208
3564.0,299.67566237793983
3565.0,270.8719060287449
3566.0,228.97975675332802
3567.0,210.14746157655503
3568.0,220.32131662515582
3569.0,230.02357766915438
3570.0,214.98945872508364
3571.0,200.27132269700252
3572.0,222.2893785514947
3573.0,224.21085876298946
3574.0,237.67026845456235
3575.0,240.00086573771384
3576.0,243.8776331362376
3577.0,248.7555437121017
3578.0,251.52133102311407
3579.0,235.395989852108
3580.0,217.80510517285623
3581.0,203.63998009776162
3582.0,175.29896380761625
3583.0,175.00527962164375
3584.0,191.84601278198224
3585.0,193.6952650551551
3586.0,178.52473992135694
3587.0,180.08092744851396
3588.0,189.1641876033463
3589.0,209.46143555359825
3590.0,225.68626766555604
3591.0,246.14712457584918
3592.0,277.0899705884369
3593.0,290.4544306225695
3594.0,282.8824779992283
3595.0,289.4325185942818
3596.0,306.1392570888451
3597.0,319.91488398112443
3598.0,326.7136874675319
3599.0,324.070109628038
3600.0,325.20998428749544
3601.0,331.03478715841834
