# Argus telescope layout: A170r_1200 (1200 telescopes)
# Generated by argus_array_layout.py
#
# Coordinate system: right-handed, y = UP; x = azimuth 0 deg, z = azimuth 90 deg.
# Positions are the TELESCOPE-BASE CENTERLINE for the current truss pseudofocal
#   layout: radius = (pf - mount_h) * tan(zen), which makes each sight line pass
#   through the point (0, pf_ft, 0) on the array axis.  pf is shared per ring GROUP
#   (each subarray has a main-ring value and a central-ring value, so two
#   convergence points per subarray -- see the pf_ft column).
#
# Columns:
#   tel_id     - telescope index, stable within this layout (generation order, 0..N-1)
#   subarray   - subarray/mount number 0-7. circular_split2x_3rad: 0-5 main 3-radial x 2-azimuth
#                interleave, 6-7 central rings. mod4_optB: 2*type + parity, type = ring mod 4.
#   ring_n     - radial ring index n_r; pointing zenith = 1.0 + ring_n * 2.392494495 deg
#   az_n       - azimuth index within the FULL ring (all subarrays; even/odd indices
#                alternate between the ring's two subarrays)
#   az_deg     - STATION BEARING of the telescope base [deg] (x = r cos az, z = r sin az), uniform around
#                each ring starting at 0. Because every sight line passes through the pseudofocal point on
#                the axis ABOVE the array, the SKY POINTING azimuth is az_deg + 180 (the coverage code
#                places footprints there).
#   alt_deg    - pointing altitude [deg] = 90 - zen_deg
#   zen_deg    - pointing zenith distance [deg] from the array axis
#   pf_ft      - pseudofocal radius of this telescope's subarray [ft]; the subarray's
#                sight lines converge at height pf_ft on the array axis
#   mount_h_ft - mount (base) height above the table datum [ft]
#   radius_ft  - horizontal distance from the array axis to the base centerline [ft],
#                = (pf_ft - mount_h_ft) * tan(zen_deg)
#   x_ft       - base-centerline x [ft] = radius_ft * cos(az_deg)
#   y_ft       - base-centerline height [ft] = mount_h_ft
#   z_ft       - base-centerline z [ft] = radius_ft * sin(az_deg)
tel_id,subarray,ring_n,az_n,az_deg,alt_deg,zen_deg,pf_ft,mount_h_ft,radius_ft,x_ft,y_ft,z_ft
303,1,10,13,180.0000,65.0751,24.9249,16.0000,1.7555,6.6196,-6.6196,1.7555,0.0000
304,1,10,15,193.3333,65.0751,24.9249,16.0000,1.7555,6.6196,-6.4412,1.7555,-1.5266
305,1,10,17,206.6667,65.0751,24.9249,16.0000,1.7555,6.6196,-5.9155,1.7555,-2.9709
306,1,10,19,220.0000,65.0751,24.9249,16.0000,1.7555,6.6196,-5.0709,1.7555,-4.2550
307,1,10,21,233.3333,65.0751,24.9249,16.0000,1.7555,6.6196,-3.9530,1.7555,-5.3098
308,1,10,23,246.6667,65.0751,24.9249,16.0000,1.7555,6.6196,-2.6219,1.7555,-6.0782
309,1,10,25,260.0000,65.0751,24.9249,16.0000,1.7555,6.6196,-1.1495,1.7555,-6.5191
310,1,10,27,273.3333,65.0751,24.9249,16.0000,1.7555,6.6196,0.3849,1.7555,-6.6084
311,1,10,29,286.6667,65.0751,24.9249,16.0000,1.7555,6.6196,1.8985,1.7555,-6.3415
312,1,10,31,300.0000,65.0751,24.9249,16.0000,1.7555,6.6196,3.3098,1.7555,-5.7328
313,1,10,33,313.3333,65.0751,24.9249,16.0000,1.7555,6.6196,4.5427,1.7555,-4.8149
314,1,10,35,326.6667,65.0751,24.9249,16.0000,1.7555,6.6196,5.5306,1.7555,-3.6375
315,1,10,37,340.0000,65.0751,24.9249,16.0000,1.7555,6.6196,6.2204,1.7555,-2.2640
316,1,10,39,353.3333,65.0751,24.9249,16.0000,1.7555,6.6196,6.5749,1.7555,-0.7685
317,1,10,41,6.6667,65.0751,24.9249,16.0000,1.7555,6.6196,6.5749,1.7555,0.7685
318,1,10,43,20.0000,65.0751,24.9249,16.0000,1.7555,6.6196,6.2204,1.7555,2.2640
319,1,10,45,33.3333,65.0751,24.9249,16.0000,1.7555,6.6196,5.5306,1.7555,3.6375
320,1,10,47,46.6667,65.0751,24.9249,16.0000,1.7555,6.6196,4.5427,1.7555,4.8149
321,1,10,49,60.0000,65.0751,24.9249,16.0000,1.7555,6.6196,3.3098,1.7555,5.7328
322,1,10,51,73.3333,65.0751,24.9249,16.0000,1.7555,6.6196,1.8985,1.7555,6.3415
323,1,10,53,86.6667,65.0751,24.9249,16.0000,1.7555,6.6196,0.3849,1.7555,6.6084
480,1,13,1,97.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-1.1697,1.7156,8.8848
481,1,13,3,107.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-2.6948,1.7156,8.5467
482,1,13,5,117.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-4.1379,1.7156,7.9489
483,1,13,7,127.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-5.4554,1.7156,7.1096
484,1,13,9,137.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-6.6071,1.7156,6.0543
485,1,13,11,147.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-7.5580,1.7156,4.8150
486,1,13,13,157.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-8.2793,1.7156,3.4294
487,1,13,15,167.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-8.7490,1.7156,1.9396
488,1,13,17,177.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-8.9529,1.7156,0.3909
489,1,13,19,187.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-8.8848,1.7156,-1.1697
490,1,13,21,197.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-8.5467,1.7156,-2.6948
491,1,13,23,207.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-7.9489,1.7156,-4.1379
492,1,13,25,217.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-7.1096,1.7156,-5.4554
493,1,13,27,227.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-6.0543,1.7156,-6.6071
494,1,13,29,237.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-4.8150,1.7156,-7.5580
495,1,13,31,247.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-3.4294,1.7156,-8.2793
496,1,13,33,257.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-1.9396,1.7156,-8.7490
497,1,13,35,267.5000,57.8976,32.1024,16.0000,1.7156,8.9615,-0.3909,1.7156,-8.9529
498,1,13,37,277.5000,57.8976,32.1024,16.0000,1.7156,8.9615,1.1697,1.7156,-8.8848
499,1,13,39,287.5000,57.8976,32.1024,16.0000,1.7156,8.9615,2.6948,1.7156,-8.5467
500,1,13,41,297.5000,57.8976,32.1024,16.0000,1.7156,8.9615,4.1379,1.7156,-7.9489
501,1,13,43,307.5000,57.8976,32.1024,16.0000,1.7156,8.9615,5.4554,1.7156,-7.1096
502,1,13,45,317.5000,57.8976,32.1024,16.0000,1.7156,8.9615,6.6071,1.7156,-6.0543
503,1,13,47,327.5000,57.8976,32.1024,16.0000,1.7156,8.9615,7.5580,1.7156,-4.8150
504,1,13,49,337.5000,57.8976,32.1024,16.0000,1.7156,8.9615,8.2793,1.7156,-3.4294
505,1,13,51,347.5000,57.8976,32.1024,16.0000,1.7156,8.9615,8.7490,1.7156,-1.9396
506,1,13,53,357.5000,57.8976,32.1024,16.0000,1.7156,8.9615,8.9529,1.7156,-0.3909
507,1,13,55,7.5000,57.8976,32.1024,16.0000,1.7156,8.9615,8.8848,1.7156,1.1697
508,1,13,57,17.5000,57.8976,32.1024,16.0000,1.7156,8.9615,8.5467,1.7156,2.6948
509,1,13,59,27.5000,57.8976,32.1024,16.0000,1.7156,8.9615,7.9489,1.7156,4.1379
510,1,13,61,37.5000,57.8976,32.1024,16.0000,1.7156,8.9615,7.1096,1.7156,5.4554
511,1,13,63,47.5000,57.8976,32.1024,16.0000,1.7156,8.9615,6.0543,1.7156,6.6071
512,1,13,65,57.5000,57.8976,32.1024,16.0000,1.7156,8.9615,4.8150,1.7156,7.5580
513,1,13,67,67.5000,57.8976,32.1024,16.0000,1.7156,8.9615,3.4294,1.7156,8.2793
514,1,13,69,77.5000,57.8976,32.1024,16.0000,1.7156,8.9615,1.9396,1.7156,8.7490
515,1,13,71,87.5000,57.8976,32.1024,16.0000,1.7156,8.9615,0.3909,1.7156,8.9529
627,1,15,1,96.9231,53.1126,36.8874,17.0000,1.7832,11.4199,-1.3765,1.7832,11.3366
628,1,15,3,106.1538,53.1126,36.8874,17.0000,1.7832,11.4199,-3.1772,1.7832,10.9690
629,1,15,5,115.3846,53.1126,36.8874,17.0000,1.7832,11.4199,-4.8956,1.7832,10.3173
630,1,15,7,124.6154,53.1126,36.8874,17.0000,1.7832,11.4199,-6.4872,1.7832,9.3984
631,1,15,9,133.8462,53.1126,36.8874,17.0000,1.7832,11.4199,-7.9108,1.7832,8.2360
632,1,15,11,143.0769,53.1126,36.8874,17.0000,1.7832,11.4199,-9.1295,1.7832,6.8604
633,1,15,13,152.3077,53.1126,36.8874,17.0000,1.7832,11.4199,-10.1118,1.7832,5.3071
634,1,15,15,161.5385,53.1126,36.8874,17.0000,1.7832,11.4199,-10.8322,1.7832,3.6163
635,1,15,17,170.7692,53.1126,36.8874,17.0000,1.7832,11.4199,-11.2720,1.7832,1.8319
636,1,15,19,180.0000,53.1126,36.8874,17.0000,1.7832,11.4199,-11.4199,1.7832,0.0000
637,1,15,21,189.2308,53.1126,36.8874,17.0000,1.7832,11.4199,-11.2720,1.7832,-1.8319
638,1,15,23,198.4615,53.1126,36.8874,17.0000,1.7832,11.4199,-10.8322,1.7832,-3.6163
639,1,15,25,207.6923,53.1126,36.8874,17.0000,1.7832,11.4199,-10.1118,1.7832,-5.3071
640,1,15,27,216.9231,53.1126,36.8874,17.0000,1.7832,11.4199,-9.1295,1.7832,-6.8604
641,1,15,29,226.1538,53.1126,36.8874,17.0000,1.7832,11.4199,-7.9108,1.7832,-8.2360
642,1,15,31,235.3846,53.1126,36.8874,17.0000,1.7832,11.4199,-6.4872,1.7832,-9.3984
643,1,15,33,244.6154,53.1126,36.8874,17.0000,1.7832,11.4199,-4.8956,1.7832,-10.3173
644,1,15,35,253.8462,53.1126,36.8874,17.0000,1.7832,11.4199,-3.1772,1.7832,-10.9690
645,1,15,37,263.0769,53.1126,36.8874,17.0000,1.7832,11.4199,-1.3765,1.7832,-11.3366
646,1,15,39,272.3077,53.1126,36.8874,17.0000,1.7832,11.4199,0.4598,1.7832,-11.4106
647,1,15,41,281.5385,53.1126,36.8874,17.0000,1.7832,11.4199,2.2843,1.7832,-11.1891
648,1,15,43,290.7692,53.1126,36.8874,17.0000,1.7832,11.4199,4.0495,1.7832,-10.6778
649,1,15,45,300.0000,53.1126,36.8874,17.0000,1.7832,11.4199,5.7099,1.7832,-9.8899
650,1,15,47,309.2308,53.1126,36.8874,17.0000,1.7832,11.4199,7.2225,1.7832,-8.8459
651,1,15,49,318.4615,53.1126,36.8874,17.0000,1.7832,11.4199,8.5479,1.7832,-7.5728
652,1,15,51,327.6923,53.1126,36.8874,17.0000,1.7832,11.4199,9.6520,1.7832,-6.1035
653,1,15,53,336.9231,53.1126,36.8874,17.0000,1.7832,11.4199,10.5061,1.7832,-4.4762
654,1,15,55,346.1538,53.1126,36.8874,17.0000,1.7832,11.4199,11.0880,1.7832,-2.7330
655,1,15,57,355.3846,53.1126,36.8874,17.0000,1.7832,11.4199,11.3829,1.7832,-0.9189
656,1,15,59,4.6154,53.1126,36.8874,17.0000,1.7832,11.4199,11.3829,1.7832,0.9189
657,1,15,61,13.8462,53.1126,36.8874,17.0000,1.7832,11.4199,11.0880,1.7832,2.7330
658,1,15,63,23.0769,53.1126,36.8874,17.0000,1.7832,11.4199,10.5061,1.7832,4.4762
659,1,15,65,32.3077,53.1126,36.8874,17.0000,1.7832,11.4199,9.6520,1.7832,6.1035
660,1,15,67,41.5385,53.1126,36.8874,17.0000,1.7832,11.4199,8.5479,1.7832,7.5728
661,1,15,69,50.7692,53.1126,36.8874,17.0000,1.7832,11.4199,7.2225,1.7832,8.8459
662,1,15,71,60.0000,53.1126,36.8874,17.0000,1.7832,11.4199,5.7099,1.7832,9.8899
663,1,15,73,69.2308,53.1126,36.8874,17.0000,1.7832,11.4199,4.0495,1.7832,10.6778
664,1,15,75,78.4615,53.1126,36.8874,17.0000,1.7832,11.4199,2.2843,1.7832,11.1891
665,1,15,77,87.6923,53.1126,36.8874,17.0000,1.7832,11.4199,0.4598,1.7832,11.4106
18,2,2,0,102.8571,84.2150,5.7850,16.5000,1.7714,1.4922,-0.3320,1.7714,1.4548
19,2,2,2,154.2857,84.2150,5.7850,16.5000,1.7714,1.4922,-1.3444,1.7714,0.6474
20,2,2,4,205.7143,84.2150,5.7850,16.5000,1.7714,1.4922,-1.3444,1.7714,-0.6474
21,2,2,6,257.1429,84.2150,5.7850,16.5000,1.7714,1.4922,-0.3320,1.7714,-1.4548
22,2,2,8,308.5714,84.2150,5.7850,16.5000,1.7714,1.4922,0.9304,1.7714,-1.1666
23,2,2,10,0.0000,84.2150,5.7850,16.5000,1.7714,1.4922,1.4922,1.7714,0.0000
24,2,2,12,51.4286,84.2150,5.7850,16.5000,1.7714,1.4922,0.9304,1.7714,1.1666
182,2,8,0,94.2857,69.8600,20.1400,13.7500,1.7719,4.3928,-0.3283,1.7719,4.3805
183,2,8,2,111.4286,69.8600,20.1400,13.7500,1.7719,4.3928,-1.6049,1.7719,4.0892
184,2,8,4,128.5714,69.8600,20.1400,13.7500,1.7719,4.3928,-2.7389,1.7719,3.4345
185,2,8,6,145.7143,69.8600,20.1400,13.7500,1.7719,4.3928,-3.6295,1.7719,2.4746
186,2,8,8,162.8571,69.8600,20.1400,13.7500,1.7719,4.3928,-4.1977,1.7719,1.2948
187,2,8,10,180.0000,69.8600,20.1400,13.7500,1.7719,4.3928,-4.3928,1.7719,0.0000
188,2,8,12,197.1429,69.8600,20.1400,13.7500,1.7719,4.3928,-4.1977,1.7719,-1.2948
189,2,8,14,214.2857,69.8600,20.1400,13.7500,1.7719,4.3928,-3.6295,1.7719,-2.4746
190,2,8,16,231.4286,69.8600,20.1400,13.7500,1.7719,4.3928,-2.7389,1.7719,-3.4345
191,2,8,18,248.5714,69.8600,20.1400,13.7500,1.7719,4.3928,-1.6049,1.7719,-4.0892
192,2,8,20,265.7143,69.8600,20.1400,13.7500,1.7719,4.3928,-0.3283,1.7719,-4.3805
193,2,8,22,282.8571,69.8600,20.1400,13.7500,1.7719,4.3928,0.9775,1.7719,-4.2827
194,2,8,24,300.0000,69.8600,20.1400,13.7500,1.7719,4.3928,2.1964,1.7719,-3.8043
195,2,8,26,317.1429,69.8600,20.1400,13.7500,1.7719,4.3928,3.2202,1.7719,-2.9879
196,2,8,28,334.2857,69.8600,20.1400,13.7500,1.7719,4.3928,3.9578,1.7719,-1.9060
197,2,8,30,351.4286,69.8600,20.1400,13.7500,1.7719,4.3928,4.3438,1.7719,-0.6547
198,2,8,32,8.5714,69.8600,20.1400,13.7500,1.7719,4.3928,4.3438,1.7719,0.6547
199,2,8,34,25.7143,69.8600,20.1400,13.7500,1.7719,4.3928,3.9578,1.7719,1.9060
200,2,8,36,42.8571,69.8600,20.1400,13.7500,1.7719,4.3928,3.2202,1.7719,2.9879
201,2,8,38,60.0000,69.8600,20.1400,13.7500,1.7719,4.3928,2.1964,1.7719,3.8043
202,2,8,40,77.1429,69.8600,20.1400,13.7500,1.7719,4.3928,0.9775,1.7719,4.2827
384,2,12,0,93.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-0.3440,1.7309,6.5640
385,2,12,2,105.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-1.7012,1.7309,6.3491
386,2,12,4,117.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-2.9841,1.7309,5.8566
387,2,12,6,129.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-4.1366,1.7309,5.1082
388,2,12,8,141.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-5.1082,1.7309,4.1366
389,2,12,10,153.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-5.8566,1.7309,2.9841
390,2,12,12,165.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.3491,1.7309,1.7012
391,2,12,14,177.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.5640,1.7309,0.3440
392,2,12,16,189.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.4921,1.7309,-1.0283
393,2,12,18,201.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.1365,1.7309,-2.3556
394,2,12,20,213.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-5.5126,1.7309,-3.5799
395,2,12,22,225.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-4.6478,1.7309,-4.6478
396,2,12,24,237.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-3.5799,1.7309,-5.5126
397,2,12,26,249.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-2.3556,1.7309,-6.1365
398,2,12,28,261.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-1.0283,1.7309,-6.4921
399,2,12,30,273.0000,60.2901,29.7099,13.2500,1.7309,6.5730,0.3440,1.7309,-6.5640
400,2,12,32,285.0000,60.2901,29.7099,13.2500,1.7309,6.5730,1.7012,1.7309,-6.3491
401,2,12,34,297.0000,60.2901,29.7099,13.2500,1.7309,6.5730,2.9841,1.7309,-5.8566
402,2,12,36,309.0000,60.2901,29.7099,13.2500,1.7309,6.5730,4.1366,1.7309,-5.1082
403,2,12,38,321.0000,60.2901,29.7099,13.2500,1.7309,6.5730,5.1082,1.7309,-4.1366
404,2,12,40,333.0000,60.2901,29.7099,13.2500,1.7309,6.5730,5.8566,1.7309,-2.9841
405,2,12,42,345.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.3491,1.7309,-1.7012
406,2,12,44,357.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.5640,1.7309,-0.3440
407,2,12,46,9.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.4921,1.7309,1.0283
408,2,12,48,21.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.1365,1.7309,2.3556
409,2,12,50,33.0000,60.2901,29.7099,13.2500,1.7309,6.5730,5.5126,1.7309,3.5799
410,2,12,52,45.0000,60.2901,29.7099,13.2500,1.7309,6.5730,4.6478,1.7309,4.6478
411,2,12,54,57.0000,60.2901,29.7099,13.2500,1.7309,6.5730,3.5799,1.7309,5.5126
412,2,12,56,69.0000,60.2901,29.7099,13.2500,1.7309,6.5730,2.3556,1.7309,6.1365
413,2,12,58,81.0000,60.2901,29.7099,13.2500,1.7309,6.5730,1.0283,1.7309,6.4921
828,2,18,0,92.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-0.3228,1.8183,9.2441
829,2,18,2,100.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-1.6062,1.8183,9.1092
830,2,18,4,108.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-2.8583,1.8183,8.7970
831,2,18,6,116.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-4.0548,1.8183,8.3136
832,2,18,8,124.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-5.1724,1.8183,7.6684
833,2,18,10,132.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-6.1893,1.8183,6.8739
834,2,18,12,140.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-7.0857,1.8183,5.9456
835,2,18,14,148.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-7.8442,1.8183,4.9016
836,2,18,16,156.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.4500,1.8183,3.7622
837,2,18,18,164.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.8914,1.8183,2.5496
838,2,18,20,172.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.1597,1.8183,1.2873
839,2,18,22,180.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.2497,1.8183,0.0000
840,2,18,24,188.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.1597,1.8183,-1.2873
841,2,18,26,196.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.8914,1.8183,-2.5496
842,2,18,28,204.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.4500,1.8183,-3.7622
843,2,18,30,212.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-7.8442,1.8183,-4.9016
844,2,18,32,220.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-7.0857,1.8183,-5.9456
845,2,18,34,228.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-6.1893,1.8183,-6.8739
846,2,18,36,236.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-5.1724,1.8183,-7.6684
847,2,18,38,244.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-4.0548,1.8183,-8.3136
848,2,18,40,252.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-2.8583,1.8183,-8.7970
849,2,18,42,260.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-1.6062,1.8183,-9.1092
850,2,18,44,268.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-0.3228,1.8183,-9.2441
851,2,18,46,276.0000,45.9351,44.0649,11.3750,1.8183,9.2497,0.9669,1.8183,-9.1990
852,2,18,48,284.0000,45.9351,44.0649,11.3750,1.8183,9.2497,2.2377,1.8183,-8.9750
853,2,18,50,292.0000,45.9351,44.0649,11.3750,1.8183,9.2497,3.4650,1.8183,-8.5762
854,2,18,52,300.0000,45.9351,44.0649,11.3750,1.8183,9.2497,4.6249,1.8183,-8.0105
855,2,18,54,308.0000,45.9351,44.0649,11.3750,1.8183,9.2497,5.6947,1.8183,-7.2889
856,2,18,56,316.0000,45.9351,44.0649,11.3750,1.8183,9.2497,6.6537,1.8183,-6.4254
857,2,18,58,324.0000,45.9351,44.0649,11.3750,1.8183,9.2497,7.4832,1.8183,-5.4368
858,2,18,60,332.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.1670,1.8183,-4.3425
859,2,18,62,340.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.6919,1.8183,-3.1636
860,2,18,64,348.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.0476,1.8183,-1.9231
861,2,18,66,356.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.2272,1.8183,-0.6452
862,2,18,68,4.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.2272,1.8183,0.6452
863,2,18,70,12.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.0476,1.8183,1.9231
864,2,18,72,20.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.6919,1.8183,3.1636
865,2,18,74,28.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.1670,1.8183,4.3425
866,2,18,76,36.0000,45.9351,44.0649,11.3750,1.8183,9.2497,7.4832,1.8183,5.4368
867,2,18,78,44.0000,45.9351,44.0649,11.3750,1.8183,9.2497,6.6537,1.8183,6.4254
868,2,18,80,52.0000,45.9351,44.0649,11.3750,1.8183,9.2497,5.6947,1.8183,7.2889
869,2,18,82,60.0000,45.9351,44.0649,11.3750,1.8183,9.2497,4.6249,1.8183,8.0105
870,2,18,84,68.0000,45.9351,44.0649,11.3750,1.8183,9.2497,3.4650,1.8183,8.5762
871,2,18,86,76.0000,45.9351,44.0649,11.3750,1.8183,9.2497,2.2377,1.8183,8.9750
872,2,18,88,84.0000,45.9351,44.0649,11.3750,1.8183,9.2497,0.9669,1.8183,9.1990
1008,2,20,0,91.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-0.3713,2.3333,11.3416
1009,2,20,2,99.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-1.8485,2.3333,11.1961
1010,2,20,4,106.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-3.2940,2.3333,10.8590
1011,2,20,6,114.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-4.6833,2.3333,10.3362
1012,2,20,8,121.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-5.9923,2.3333,9.6364
1013,2,20,10,129.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-7.1989,2.3333,8.7718
1014,2,20,12,136.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-8.2822,2.3333,7.7572
1015,2,20,14,144.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-9.2239,2.3333,6.6097
1016,2,20,16,151.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-10.0077,2.3333,5.3492
1017,2,20,18,159.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-10.6203,2.3333,3.9972
1018,2,20,20,166.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-11.0512,2.3333,2.5768
1019,2,20,22,174.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-11.2930,2.3333,1.1123
1020,2,20,24,181.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-11.3416,2.3333,-0.3713
1021,2,20,26,189.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-11.1961,2.3333,-1.8485
1022,2,20,28,196.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-10.8590,2.3333,-3.2940
1023,2,20,30,204.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-10.3362,2.3333,-4.6833
1024,2,20,32,211.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-9.6364,2.3333,-5.9923
1025,2,20,34,219.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-8.7718,2.3333,-7.1989
1026,2,20,36,226.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-7.7572,2.3333,-8.2822
1027,2,20,38,234.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-6.6097,2.3333,-9.2239
1028,2,20,40,241.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-5.3492,2.3333,-10.0077
1029,2,20,42,249.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-3.9972,2.3333,-10.6203
1030,2,20,44,256.8750,41.1501,48.8499,12.2500,2.3333,11.3476,-2.5768,2.3333,-11.0512
1031,2,20,46,264.3750,41.1501,48.8499,12.2500,2.3333,11.3476,-1.1123,2.3333,-11.2930
1032,2,20,48,271.8750,41.1501,48.8499,12.2500,2.3333,11.3476,0.3713,2.3333,-11.3416
1033,2,20,50,279.3750,41.1501,48.8499,12.2500,2.3333,11.3476,1.8485,2.3333,-11.1961
1034,2,20,52,286.8750,41.1501,48.8499,12.2500,2.3333,11.3476,3.2940,2.3333,-10.8590
1035,2,20,54,294.3750,41.1501,48.8499,12.2500,2.3333,11.3476,4.6833,2.3333,-10.3362
1036,2,20,56,301.8750,41.1501,48.8499,12.2500,2.3333,11.3476,5.9923,2.3333,-9.6364
1037,2,20,58,309.3750,41.1501,48.8499,12.2500,2.3333,11.3476,7.1989,2.3333,-8.7718
1038,2,20,60,316.8750,41.1501,48.8499,12.2500,2.3333,11.3476,8.2822,2.3333,-7.7572
1039,2,20,62,324.3750,41.1501,48.8499,12.2500,2.3333,11.3476,9.2239,2.3333,-6.6097
1040,2,20,64,331.8750,41.1501,48.8499,12.2500,2.3333,11.3476,10.0077,2.3333,-5.3492
1041,2,20,66,339.3750,41.1501,48.8499,12.2500,2.3333,11.3476,10.6203,2.3333,-3.9972
1042,2,20,68,346.8750,41.1501,48.8499,12.2500,2.3333,11.3476,11.0512,2.3333,-2.5768
1043,2,20,70,354.3750,41.1501,48.8499,12.2500,2.3333,11.3476,11.2930,2.3333,-1.1123
1044,2,20,72,1.8750,41.1501,48.8499,12.2500,2.3333,11.3476,11.3416,2.3333,0.3713
1045,2,20,74,9.3750,41.1501,48.8499,12.2500,2.3333,11.3476,11.1961,2.3333,1.8485
1046,2,20,76,16.8750,41.1501,48.8499,12.2500,2.3333,11.3476,10.8590,2.3333,3.2940
1047,2,20,78,24.3750,41.1501,48.8499,12.2500,2.3333,11.3476,10.3362,2.3333,4.6833
1048,2,20,80,31.8750,41.1501,48.8499,12.2500,2.3333,11.3476,9.6364,2.3333,5.9923
